serve,library,Location,"The Location role should have the properties of being a physical location, a place where people can go to study and learn.","The argument 'library' has the properties of being a physical location, a place where people can go to study and learn.",The argument 'library' fits the Location role for the predicate 'serve' because it is a physical location where people can go to study and learn. 
serve,library,Location,"The Location role should have the properties of being a physical location, a place where researchers can access information.","The argument 'library' has the properties of being a physical location, a place where researchers can access information.",The argument 'library' fits the Location role for the predicate 'serve' because it is a physical location where researchers can access information. 
serve,library,Location,"The Location role should have the properties of being a physical location, a place where the community can gather and access resources.","The argument 'library' has the properties of being a physical location, a place where the community can gather and access resources.",The argument 'library' fits the Location role for the predicate 'serve' because it is a physical location where the community can gather and access resources. 
serve,library,Location,"  The Location role should have the properties of being a physical location, a place where people can relax and unwind. ","The argument 'library' has the properties of being a physical location, a place where people can relax and unwind.",The argument 'library' fits the Location role for the predicate 'serve' because it is a physical location where people can relax and unwind. 
serve,library,Location,"  The Location role should have the properties of being a physical location, a place where cultural events and activities take place. ","The argument 'library' has the properties of being a physical location, a place where cultural events and activities take place. ",The argument 'library' fits the Location role for the predicate 'serve' because it is a physical location where cultural events and activities take place. 
serve,restaurant,Location,The Location role should have the property of being a place where the action of serving food takes place.,The argument 'restaurant' has the property of being a place where the action of serving food takes place.,The argument 'restaurant' fits the Location role for the predicate 'serve' because it is the place where the action of serving food takes place. 
serve,restaurant,Location,The Location role should have the property of being a place where the action of serving food takes place.,The argument 'restaurant' has the property of being a place where the action of serving food takes place.,The argument 'restaurant' fits the Location role for the predicate 'serve' because it is the place where the action of serving food takes place. 
serve,restaurant,Location,The Location role should have the property of being a place where the action of serving drinks takes place. ,The argument 'restaurant' has the property of being a place where the action of serving drinks takes place.,The argument 'restaurant' fits the Location role for the predicate 'serve' because it is the place where the action of serving drinks takes place. 
serve,restaurant,Location,  The Location role should have the property of being a place where the action of serving desserts takes place. ,The argument 'restaurant' has the property of being a place where the action of serving desserts takes place.,The argument 'restaurant' fits the Location role for the predicate 'serve' because it is the place where the action of serving desserts takes place. 
serve,restaurant,Location,  The Location role should have the property of being a place where the action of serving breakfast takes place. ,The argument 'restaurant' has the property of being a place where the action of serving breakfast takes place.,The argument 'restaurant' fits the Location role for the predicate 'serve' because it is the place where the action of serving breakfast takes place. 
serve,hospital,Location,"The Location role should have the properties of being a place, a location, and a physical entity.","The argument 'hospital' has the properties of being a place, a location, and a physical entity.",The argument 'hospital' fits the Location role for the predicate 'serve' because it is a place where the action of serving is taking place. 
serve,hospital,Location,"The Location role should have the properties of being a place, a location, and a physical entity.","The argument 'hospital' has the properties of being a place, a location, and a physical entity.",The argument 'hospital' fits the Location role for the predicate 'serve' because it is a place where medical care is provided. 
serve,hospital,Location,"The Location role should have the properties of being a place, a location, and a physical entity.","The argument 'hospital' has the properties of being a place, a location, and a physical entity.",The argument 'hospital' fits the Location role for the predicate 'serve' because it is a place where people can go for refuge. 
serve,hospital,Location,"  The Location role should have the properties of being a place, a location, and a physical entity. ","The argument 'hospital' has the properties of being a place, a location, and a physical entity.",The argument 'hospital' fits the Location role for the predicate 'serve' because it is the location where the action of serving is taking place. 
serve,hospital,Location,"  The Location role should have the properties of being a place, a location, and a physical entity. ","The argument 'hospital' has the properties of being a place, a location, and a physical entity.",The argument 'hospital' fits the Location role for the predicate 'serve' because it is a place where the action of serving is taking place. 
sweep,living room,Location,"The Location role should have the properties of being a noun phrase that refers to a place or a location, and it should be able to be moved or manipulated in some way.","The argument 'living room' has the properties of being a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way.","The argument 'living room' fits the Location role for the predicate 'sweep' because it is a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way."
sweep,living room,Location,"The Location role should have the properties of being a noun phrase that refers to a place or a location, and it should be able to be moved or manipulated in some way.","The argument 'living room' has the properties of being a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way.",The argument 'living room' fits the Location role for the predicate 'sweep' because it refers to a place or location where the vacuum cleaner can move and sweep.
sweep,living room,Location,"The Location role should have the properties of being a noun phrase that refers to a place or a location, and it should be able to be moved or manipulated in some way.","The argument 'living room' has the properties of being a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way.","The argument 'living room' fits the Location role for the predicate 'sweep' because it is a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way. "
sweep,living room,Location,"  The Location role should have the properties of being a noun phrase that refers to a place or a location, and it should be able to be moved or manipulated in some way. ","The argument 'living room' has the properties of being a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way.",The argument 'living room' fits the Location role for the predicate 'sweep' because it refers to the place where the broom is sweeping. 
sweep,living room,Location,"  The Location role should have the properties of being a noun phrase that refers to a place or a location, and it should be able to be moved or manipulated in some way. ","The argument 'living room' has the properties of being a noun phrase that refers to a place or a location, and it is able to be moved or manipulated in some way.",The argument 'living room' fits the Location role for the predicate 'sweep' because it refers to a place or location where the action of sweeping is taking place.
sweep,bathroom,Location,"The Location role should have the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' has the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' fits the Location role for the predicate 'sweep' because it is a specific location that is being swept, and it has a spatial relationship with the agent performing the action (the person sweeping)."
sweep,bathroom,Location,"The Location role should have the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' has the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' fits the Location role for the predicate 'sweep' because it is a specific location that is being swept, and it has a spatial relationship with the agent performing the action (the maid)."
sweep,bathroom,Location,"The Location role should have the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' has the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' fits the Location role for the predicate 'sweep' because it is a specific location that is being swept, and it has a spatial relationship with the agent performing the action. "
sweep,bathroom,Location,"  The Location role should have the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action. ","The argument 'bathroom' has the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' fits the Location role for the predicate 'sweep' because it is a specific location that is being swept, and it has a spatial relationship with the agent performing the action (the janitor)."
sweep,bathroom,Location,"  The Location role should have the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action. ","The argument 'bathroom' has the properties of being a specific location, having a spatial relationship with the agent performing the action, and being the object of the action.","The argument 'bathroom' fits the Location role for the predicate 'sweep' because it is a specific location that is being swept, and it has a spatial relationship with the agent performing the action. "
sweep,restaurant,Location,"The Location role should have the properties of being a noun phrase that refers to a physical location, and it should be able to be described using adjectives and adverbs to describe its size, shape, and other qualities.","The argument 'restaurant' has the properties of being a noun, a physical entity, and a location.","The argument 'restaurant' fits the Location role for the predicate 'sweep' because it is a noun that refers to a physical location, and the predicate 'sweep' requires a location as its argument. "
sweep,restaurant,Location,"The Location role should have the properties of being a noun, a physical entity, and a location.","The argument 'restaurant' has the properties of being a noun, a physical entity, and a location.",The argument 'restaurant' fits the Location role for the predicate 'sweep' because it is a noun that refers to a physical location where the action of sweeping took place. 
sweep,restaurant,Location,"The Location role should have the properties of being a noun, a physical entity, and a location.","The argument 'restaurant' has the properties of being a noun, a physical entity, and a location.","The argument 'restaurant' fits the Location role for the predicate 'sweep' because it is a noun that refers to a physical location, and the sentence is describing the smoothness and ease of navigating the parking lot of the restaurant. "
sweep,restaurant,Location,"  The Location role should have the properties of being a noun, a physical entity, and a location. ","The argument 'restaurant' has the properties of being a noun, a physical entity, and a location.",The argument 'restaurant' fits the Location role for the predicate 'sweep' because it is the location where the sweeping action took place. 
sweep,restaurant,Location,"  The Location role should have the properties of being a noun, a physical entity, and a location. ","The argument 'restaurant' has the properties of being a noun, a physical entity, and a location.",The argument 'restaurant' fits the Location role for the predicate 'sweep' because it is the location where the service was provided. 
sweep,kitchen,Location,"The Location role should have the properties of being a noun phrase that refers to a specific location, and being a direct object of the verb 'sweep'.","The argument 'kitchen' has the properties of being a noun phrase that refers to a specific location, and being a direct object of the verb 'sweep'.","The argument 'kitchen' fits the Location role for the predicate 'sweep' because it is a noun phrase that refers to a specific location, and it is a direct object of the verb 'sweep'. "
sweep,barn,Location,"The Location role should have the properties of being a noun phrase that refers to a physical location, such as a building or a landscape feature. In this case, the Location role is 'the barn's roof'.","The argument 'barn' has the properties of being a noun, a noun phrase, and a physical entity.","The argument 'barn' will fit the Location role for the predicate 'sweep' because it is a noun phrase that refers to a physical location, and the verb 'sweep' is used to describe the movement of something across a surface, which in this case is the roof of the barn. "
sweep,barn,Location,"The Location role should have the properties of being a noun, a noun phrase, and a physical entity.","The argument 'barn' has the properties of being a noun, a noun phrase, and a physical entity.",The argument 'barn' fits the Location role for the predicate 'sweep' because it is the physical location where the sweep is taking place. 
sweep,barn,Location,"The Location role should have the properties of being a noun, a noun phrase, and a physical entity.","The argument 'barn' has the properties of being a noun, a noun phrase, and a physical entity.",The argument 'barn' fits the Location role for the predicate 'sweep' because it is the location where the sweep is taking place. 
sweep,barn,Location,"The Location role should have the properties of being a noun, a noun phrase, and a physical entity.","The argument 'barn' has the properties of being a noun, a noun phrase, and a physical entity.",The argument 'barn' fits the Location role for the predicate 'sweep' because it is the location where the sweep is taking place. 
sweep,barn,Location,"  The Location role should have the properties of being a noun, a noun phrase, and a physical entity. ","The argument 'barn' has the properties of being a noun, a noun phrase, and a physical entity.",The argument 'barn' fits the Location role for the predicate 'sweep' because it is the location where the sweeping action takes place. 
