abandon,baby,ARG1,The entity that is being left or given up.,"The argument 'baby' serves as the entity that is being left or given up, indicating the role of the thing or person that is abandoned.","The argument 'baby' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left or given up, perfectly aligning with the expected semantic role of ARG1 as the thing or person that is abandoned."
abandon,baby,ARG1,The entity that is being left or given up,"The argument 'baby' is the entity being left or given up, specifically by the queen, in a specific location (the forest) for a specific purpose (to save it from the curse).","The argument 'baby' perfectly fits the PropBank ARG1 role for the predicate 'abandon' as it is the entity that is being left or given up, aligning with the expected semantic role of ARG1 in this context."
abandon,baby,ARG1,The entity that is being abandoned,"The argument 'baby' is the entity that is being left behind or forsaken by someone, indicating it is the patient or theme of the action.","The argument 'baby' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left behind or forsaken, perfectly aligning with the expected role of ARG1 as the patient or theme of the action."
abandon,baby,ARG1,The entity that is being left or given up.,"The argument 'baby' serves as the entity that is being left or given up, indicating the role of the one who is abandoned, fitting the typical ARG1 role for the predicate 'abandon'.","The argument 'baby' perfectly fits the PropBank ARG1 role for the predicate 'abandon' as it is the entity that is being left or given up, directly aligning with the expected semantic role of ARG1 in this context."
abandon,baby,ARG1,The entity that is abandoned.,"The argument 'baby' is the entity that was abandoned, indicating it is the patient or theme of the action, directly affected by the event described by the predicate 'abandon'.","The argument 'baby' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is abandoned, perfectly aligning with the expected semantic role of being the direct object or the entity directly affected by the action."
abandon,cat,ARG1,The entity being left behind or given up,"The argument 'cat' is the entity being left behind or given up, fitting the role of the thing or person that is abandoned.",The argument 'cat' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left behind or given up by the agent.
abandon,cat,ARG1,Entity that is being abandoned,"The argument 'cat' is the entity that is being abandoned, indicating the role of the thing or person left behind or given up by the agent.","The argument 'cat' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being abandoned, perfectly aligning with the expected semantic role of ARG1 as the thing or person that is left behind or given up."
abandon,cat,ARG1,The entity being left behind or given up,"The argument 'cat' is the entity being left behind or given up, specifically by their owners due to a crisis situation.","The argument 'cat' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left behind or given up, which aligns with the expected role of ARG1 as the thing or person abandoned."
abandon,cat,ARG1,Entity that is being abandoned,"The argument 'cat' is the entity being abandoned, indicating it is the focus of the action described by the predicate 'abandon'. It is a living being, presumed to have the capacity to survive independently.","The argument 'cat' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being abandoned, aligning with the expected role of ARG1 as the thing or entity directly affected by the action of the predicate."
abandon,cat,ARG1,Entity that is being left or given up,"The argument 'cat' serves as the entity being left or given up, specifically in the context of a hurried or emergency situation.","The argument 'cat' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left or given up, aligning with the role's requirement for an entity that the subject discontinues to possess or take care of, especially in a context necessitating quick or emergency action."
abandon,child,ARG1,The entity that is being left or given up.,"The argument 'child' serves as the entity that is being left or given up, directly affected by the action of the predicate 'abandon'.","The argument 'child' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left or given up, aligning with the expected semantic role of ARG1 as the primary entity affected by the action."
abandon,child,ARG1,Entity that is abandoned,"The argument 'child' serves as the entity that is being abandoned, indicating the role of the one directly affected by the action of the predicate 'abandon'.","The argument 'child' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being abandoned, perfectly aligning with the expected semantic role of ARG1 as the thing or person that the action is performed upon."
abandon,child,ARG1,The entity that was abandoned,"The argument 'child' refers to the entity that was abandoned, indicating the role of the person or entity that undergoes the action of being left or deserted.","The argument 'child' fits the PropBank ARG1 role for the predicate 'abandon' as it represents the entity that was abandoned, aligning with the expected role of the patient or theme of the action."
abandon,child,ARG1,Entity that is being abandoned,"The argument 'child' is the entity being abandoned, indicating the role of the one who is left behind or given up on by another party, in this context, by the young mother.","The argument 'child' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being abandoned, perfectly aligning with the expected semantic role of ARG1 as the thing or person that the action is performed upon."
abandon,child,ARG1,The entity that is being left or given up.,"The argument 'child' is the entity being left or given up, indicating the direct object of the action 'abandon'.","The argument 'child' fits the PropBank ARG1 role for the predicate 'abandon' as the entity that is being left or given up, perfectly aligning with the expected semantic role of ARG1 as the direct object of the action described by the predicate."
abandon,kidnapper,ARG0,The agent who initiates or performs the action of abandoning something.,The agent who initiates or performs the action of abandoning something.,"The argument 'kidnapper' fits the PropBank ARG0 role for the predicate 'abandon' as the agent who initiates or performs the action of abandoning, in this case, abandoning a plan."
abandon,kidnapper,ARG0,The agent who performs the action of abandoning.,"The agent performing the action of abandoning, specifically the one who initiates and carries out the act of leaving the hideout.","The argument 'kidnapper' fits the PropBank ARG0 role for the predicate 'abandon' as the agent who performs the action of abandoning, specifically initiating and carrying out the act of leaving the hideout."
abandon,kidnapper,ARG0,The agent who initiates or performs the action of abandoning.,The agent who initiates or performs the action of abandoning.,"The argument 'kidnapper' fits the PropBank ARG0 role for the predicate 'abandon' as the initiator of the action, perfectly aligning with the expected role of an agent who decides to cease or leave an activity or pursuit."
abandon,kidnapper,ARG0,The agent who performs the action of abandoning.,"The agent performing the action of abandoning, responsible for the decision and act of leaving the captive.","The argument 'kidnapper' fits the PropBank ARG0 role for the predicate 'abandon' as the agent who performs the action of abandoning, specifically leaving the captive in a public space."
abandon,kidnapper,ARG1,Entity performing the action of abandoning,"Agent, Initiator of the action",The argument 'kidnapper' fits the PropBank ARG1 role for the predicate 'abandon' as the agent or entity that performs the action of abandoning.
abandon,kidnapper,ARG1,The entity performing the action of abandoning.,The agent performing the action of abandoning.,The argument 'kidnapper' fits the PropBank ARG1 role for the predicate 'abandon' as the agent who performs the action of abandoning.
abandon,kidnapper,ARG1,"The entity performing the action of abandoning, typically the agent or causer of the action.","The argument 'kidnapper' serves as the agent or initiator of the action 'abandon', indicating the entity that performed the action of abandoning the stolen vehicle.","The argument 'kidnapper' fits the PropBank ARG1 role for the predicate 'abandon' as the agent or initiator of the action, perfectly aligning with the expected role of ARG1 as the entity that performs the action denoted by the predicate."
abandon,kidnapper,ARG1,Entity performing the action of abandoning,"Agent, Decision-maker",The argument 'kidnapper' fits the PropBank ARG1 role for the predicate 'abandon' as the agent who performs the action of abandoning.
accept,award,ARG1,Entity being accepted,"The argument 'award' serves as the entity being accepted, which is the typical role of ARG1 in the context of the predicate 'accept'.",The argument 'award' fits the PropBank ARG1 role for the predicate 'accept' as the entity being accepted.
accept,award,ARG1,Entity being accepted,"The argument 'award' serves as the entity being accepted, indicating the object of the action 'accept'.","The argument 'award' fits the PropBank ARG1 role for the predicate 'accept' as the entity being accepted, perfectly aligning with the expected semantic role of ARG1 as the thing received or accepted."
accept,award,ARG1,The entity that is being accepted.,"The argument 'award' serves as the entity being accepted, indicating the object of the action 'accept'.","The argument 'award' fits the PropBank ARG1 role for the predicate 'accept' as it is the entity that is being accepted, perfectly aligning with the expected role of ARG1 as the direct object of the action."
accept,award,ARG1,The entity being received or agreed to receive,"The argument 'award' serves as the entity being received or agreed to be received by the subject (the organization), fitting the role of ARG1 in the context of the predicate 'accept'.","The argument 'award' fits the PropBank ARG1 role for the predicate 'accept' as the entity being received or agreed to be received by the agent, in this case, the organization."
accept,award,ARG1,The entity being received or taken.,"The argument 'award' is the entity being received or taken, which is the typical role of ARG1 in the context of the predicate 'accept'.","The argument 'award' fits the PropBank ARG1 role for the predicate 'accept' as it is the entity being received, which aligns with the expected role of ARG1 in this context."
accept,friend,ARG0,The agent who accepts something.,"The argument 'friend' acts as the agent or the one performing the action of accepting, fitting the role of ARG0 in the context of the predicate 'accept'.",The argument 'friend' fits the PropBank ARG0 role for the predicate 'accept' as the agent who performs the action of accepting.
accept,friend,ARG0,"The agent who accepts something, typically a person or an organization.","The argument 'friend' acts as the agent or the one performing the action of accepting, indicating a person or entity capable of accepting an apology.","The argument 'friend' fits the PropBank ARG0 role for the predicate 'accept' as the agent who performs the action of accepting, perfectly aligning with the expected characteristics of ARG0 as the doer or initiator of the action."
accept,friend,ARG0,The entity that receives or takes in something.,"The argument 'friend' acts as the receiver or beneficiary of the action, indicating the entity that is accepting something.","The argument 'friend' fits the PropBank ARG0 role for the predicate 'accept' as the agent or entity performing the action of accepting, perfectly aligning with the expected role of an initiator or doer of the action."
accept,friend,ARG1,Entity being accepted,"The argument 'friend' serves as the entity being accepted, indicating a person or entity that is being included or admitted into a group, organization, or system.","The argument 'friend' fits the PropBank ARG1 role for the predicate 'accept' as it represents the entity being accepted or admitted, aligning with the expected semantic role of ARG1 as the thing or person received or admitted."
accept,friend,ARG1,Entity being accepted,"The argument 'friend' is an entity being accepted, specifically a person who is likely to become a volunteer.","The argument 'friend' fits the PropBank ARG1 role for the predicate 'accept' as the entity being accepted, aligning with the expectation that ARG1 is typically the thing or person received or admitted."
accept,friend,ARG1,Entity being accepted,"The argument 'friend' is an entity being accepted into a new role or position, specifically as a new moderator.","The argument 'friend' fits the PropBank ARG1 role for the predicate 'accept' as the entity being accepted, aligning with the expected role of an individual or entity that is received or admitted into a new status, position, or group."
accept,neighbor,ARG0,"The ARG0 of 'accept' should be the entity that is receiving or agreeing to receive something, typically an agent performing the action of accepting.","The argument 'neighbor' acts as the agent performing the action of accepting, indicating the entity that agrees to receive or take something offered.","The argument 'neighbor' fits the PropBank ARG0 role for the predicate 'accept' as the agent who is agreeing to receive or take the invitation, perfectly aligning with the expected properties of an ARG0 in this context."
accept,neighbor,ARG0,Agent or entity performing the action of accepting,The argument 'neighbor' acts as the agent or entity performing the action of accepting.,The argument 'neighbor' fits the PropBank ARG0 role for the predicate 'accept' as the agent performing the action of accepting.
accept,neighbor,ARG0,"The entity that accepts something, typically an agent performing the action of accepting.","The argument 'neighbor' acts as the agent performing the action of accepting, indicating a volitional entity capable of making decisions and taking responsibility.","The argument 'neighbor' fits the PropBank ARG0 role for the predicate 'accept' as it is the agent who performs the action of accepting, demonstrating volition and responsibility."
accept,neighbor,ARG0,The agent who accepts something.,"The argument 'neighbor' acts as the agent who accepts the offer, indicating the entity performing the action of accepting.",The argument 'neighbor' fits the PropBank ARG0 role for the predicate 'accept' as the agent who performs the action of accepting.
accept,neighbor,ARG0,"The PropBank ARG0 role for the predicate 'accept' should have the properties of being an agent or entity that receives or takes in something, typically a challenge, offer, or proposal.","The argument 'neighbor' acts as the agent or entity that agrees to take on or receive a challenge, task, or responsibility.",The argument 'neighbor' fits the PropBank ARG0 role for the predicate 'accept' as the agent who agrees to take on a challenge or responsibility.
